assertion_id,gene_id,gene_symbol,gene_aliases,stable_id,species,species_common_name,major_cell_type,cell_subtype,cell_type,ontology_id,marker_direction,tissue,condition,developmental_stage,assay,confidence,bbsr_verified,submitter,notes,evidence_count,source_titles,source_identifiers,source_url,source_links,updated_at
230,185,AKR1C3,"[DDX, HAKRB, HSD17B5, KIAA0119, PGFS]",,Homo sapiens,human,Acinar cells,,Acinar cells,"",positive,Pancreas,"","",PanglaoDB curation,high,false,,Product: aldo-keto reductase family 1 member C3 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
270,224,GLI1,[GLI],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: GLI family zinc finger 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
260,215,GSC,,,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: goosecoid homeobox | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
290,244,HOXC4,[HOX3E],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: homeobox C4 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
288,242,HOXC6,[HOX3C],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: homeobox C6 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
282,236,HOXC8,[HOX3A],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: homeobox C8 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.005,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
286,240,HOXC9,[HOX3B],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: homeobox C9 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
262,217,MMP3,"[STMY, STMY1]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: matrix metallopeptidase 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
297,251,NRG4,,,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: neuregulin 4 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
264,106,PPARG,"[NR1C3, PPARG1, PPARG2, PPARgamma]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: peroxisome proliferator activated receptor gamma | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.006,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
280,234,SCARA5,"[FLJ23907, MGC45780, NET33]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: scavenger receptor class A member 5 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
272,226,SMO,"[FZD11, SMOH]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,"Product: smoothened, frizzled class receptor | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.005",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
274,228,STAB1,"[CLEVER-1, FEEL-1, FELE-1, FEX1, KIAA0246, SCARH2, STAB-1]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: stabilin 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.018,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
293,247,SULT1E1,[STE],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: sulfotransferase family 1E member 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
284,238,TCF7L1,[TCF3],,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: transcription factor 7 like 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.009,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
266,220,TWIST2,"[DERMO1, Dermo-1, bHLHa39]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: twist family bHLH transcription factor 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
276,230,WISP2,"[CCN5, CTGF-L]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: WNT1 inducible signaling pathway protein 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.005,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
278,232,WT1,"[AWT1, GUD, NPHS4, WIT-2]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: Wilms tumor 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.01,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
292,246,ZNF521,"[EHZF, Evi3]",,Homo sapiens,human,Adipocyte progenitor cells,,Adipocyte progenitor cells,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: zinc finger protein 521 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
455,403,ACADSB,"[ACAD7, SBCAD]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: acyl-CoA dehydrogenase short/branched chain | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.01,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
382,333,ACSL1,"[ACS1, FACL1, FACL2, LACS, LACS1]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: acyl-CoA synthetase long chain family member 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.022,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
347,300,ACVR1C,"[ACVRLK7, ALK7]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: activin A receptor type 1C | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
467,415,ADAM12,"[MCMPMltna, MLTN]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: ADAM metallopeptidase domain 12 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
484,428,ADAMTS5,"[ADAMTS11, ADMP-2]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: ADAM metallopeptidase with thrombospondin type 1 motif 5 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.016,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
343,296,ADIPOQ,"[ACDC, ACRP30, AdipoQ, GBP28, adiponectin, apM1]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,"Product: adiponectin, C1Q and collagen domain containing | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.004",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
363,314,ADM2,"[AM2, FLJ21135]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: adrenomedullin 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
327,281,ADRB1,[ADRB1R],,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: adrenoceptor beta 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
329,283,ADRB2,"[ADRB2R, ADRBR, B2AR]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: adrenoceptor beta 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.016,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
331,285,ADRB3,,,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: adrenoceptor beta 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
378,329,AGT,[SERPINA8],,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: angiotensinogen | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.02,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
465,413,ANGPTL2,,,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: angiopoietin like 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
423,373,AOC3,"[HPAO, VAP-1, VAP1]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,"Product: amine oxidase, copper containing 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.004",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
393,344,APOC1,,,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: apolipoprotein C1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.047,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
373,324,APOL6,"[APOL-VI, APOLVI]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: apolipoprotein L6 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
371,322,APPL2,"[DIP13B, FLJ10659]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,"Product: adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.011",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
501,445,AQP5,,,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: aquaporin 5 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.018,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
435,383,AR,"[AIS, DHTR, HUMARA, NR3C4, SBMA, SMAX1]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,Product: androgen receptor | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
417,367,ARNT,"[HIF-1beta, bHLHe2]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,moderate,false,,Product: aryl hydrocarbon receptor nuclear translocator | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.005,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
505,449,AZGP1,"[ZA2G, ZAG]",,Homo sapiens,human,Adipocytes,,Adipocytes,"",positive,Connective tissue,"","",PanglaoDB curation,high,false,,"Product: alpha-2-glycoprotein 1, zinc-binding | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.008",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 21:22:59.303644
